"","Respondent.ID","Start_Date","Age","Gender","Continent","Highest_Education","SES","Social_media_used_most","Hours_use","Seen_vaccines_post","SM_influence","Trust_most","MMR_autism","Disease_rare","Parents_decide","Neurological_problems","Handle_multiple","CDC_not_trustworthy","Follow_recommendation","Vaccine_risk","Measles_efficacy","Avoid_death","Data_publicity","Protect_immunocompromised"
"2194",10162934266,"8/15/18 13:58","35-44","Female","North America, United States","Master_Degree","Middle Class","Twitter","0-2","Yes","Influenced_worse","Peers/Friends","True","False","True","True","True","True","False","False","True","False","True","False"
"2195",10162933064,"8/15/18 13:57","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Internet","Unsure","False","False","Unsure","Unsure","True","True","True","Unsure","Unsure","True","Unsure"
"2196",10162923351,"8/15/18 13:52","35-44","Female","North America, United States","Associate_Degree","Lower Class","Instagram","3-4","Yes","Influenced_worse","Peers/Friends","True","True","True","True","True","True","False","Unsure","Unsure","False","Unsure","False"
"2197",10162919170,"8/15/18 13:49","45-54","Female","North America, United States","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2198",10162913761,"8/15/18 13:46","25-34","Male","North America, Other","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","True","Unsure","Unsure","True","True","True","True","True","Unsure","True"
"2199",10162904640,"8/15/18 13:42","45-54","Female","North America, United States","Professional_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2200",10162900411,"8/15/18 13:40","18-24","Female","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2201",10162894812,"8/15/18 13:37","18-24","Female","North America, Other","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2202",10162893911,"8/15/18 13:36","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"2203",10162891993,"8/15/18 13:35","65+","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","False","Unsure","False","False","True","True","True","True","True","True"
"2204",10162889706,"8/15/18 13:34","18-24","Female","North America, Other","High_school","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","Unsure","False","True","True","True","True","True","True"
"2205",10162887439,"8/15/18 13:33","25-34","Female","North America, Other","Associate_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","True","True","True","True","True","True","False","False","False","False","True","False"
"2206",10162881669,"8/15/18 13:30","45-54","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","Unsure","False","False","Unsure","False","True","True","Unsure","Unsure","True","Unsure","True"
"2207",10162879632,"8/15/18 13:29","25-34","Male","North America, United States","High_school","Lower Class","Twitter","0-2","Yes","No_influence","Doctors","Unsure","Unsure","True","Unsure","Unsure","True","True","Unsure","Unsure","Unsure","Unsure","Unsure"
"2208",10162878400,"8/15/18 13:28","35-44","Female","North America, United States","Professional_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","True","False","True","True","True","True","True","True"
"2209",10162878056,"8/15/18 13:28","65+","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2210",10162873934,"8/15/18 13:25","25-34","Female","North America, Other","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","Unsure","True","Unsure","Unsure","Unsure","Unsure","True"
"2211",10162864829,"8/15/18 13:21","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","True","Unsure","False","Unsure","True","Unsure","True","Unsure","True","True"
"2212",10162859615,"8/15/18 13:18","18-24","Female","North America, United States","High_school","Lower Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","True","Unsure"
"2213",10162858060,"8/15/18 13:17","18-24","Male","North America, Other","High_school","Middle Class","Other (please specify)","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2214",10162850640,"8/15/18 13:13","65+","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","Unsure","True","Unsure","Unsure","Unsure","True","True","True","Unsure","True","Unsure"
"2215",10162846902,"8/15/18 13:11","25-34","Male","North America, United States","High_school","Middle Class","Instagram","0-2","No","Not_seen","Doctors","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure"
"2216",10162840180,"8/15/18 13:07","55-64","Male","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","Unsure","True"
"2217",10162837464,"8/15/18 13:06","55-64","Female","North America, Other","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","Unsure","False","Unsure","Unsure","Unsure","True","True","True","False","True","Unsure","Unsure"
"2218",10162836812,"8/15/18 13:06","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Other (please specify)","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","True","Unsure","True","Unsure","True","True","True","True"
"2219",10162830694,"8/15/18 13:02","45-54","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","True","True","True","Unsure","True"
"2220",10162826990,"8/15/18 13:00","45-54","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","Unsure","True","True","True","True","False","True","True"
"2221",10162826915,"8/15/18 13:00","25-34","Female","North America, Other","Associate_Degree","Middle Class","Facebook","3-4","No","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","Unsure","Unsure"
"2222",10162817954,"8/15/18 12:55","55-64","Female","North America, Other","Associate_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","True","True","True","False","True","True","True","True"
"2223",10162809777,"8/15/18 12:51","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"2224",10162803579,"8/15/18 12:47","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2225",10162803233,"8/15/18 12:47","25-34","Female","North America, United States","High_school","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","True","Unsure","False","Unsure","True","Unsure","True","True","Unsure","True"
"2226",10162799462,"8/15/18 12:45","25-34","Male","North America, United States","High_school","Middle Class","Instagram","3-4","Yes","No_influence","Internet","Unsure","Unsure","True","Unsure","Unsure","True","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure"
"2227",10162795699,"8/15/18 12:43","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","True","True"
"2228",10162791114,"8/15/18 12:41","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","Influenced_worse","Peers/Friends","True","True","True","True","True","True","False","False","False","False","False","Unsure"
"2229",10162788624,"8/15/18 12:40","45-54","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","True","False","True","True","True","True","False","False","True","True","True","True"
"2230",10162784379,"8/15/18 12:37","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","False","True","True","True","True","Unsure","True"
"2231",10162778426,"8/15/18 12:34","55-64","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Peers/Friends","Unsure","True","True","True","True","True","False","False","False","Unsure","True","False"
"2232",10162775105,"8/15/18 12:32","35-44","Female","North America, United States","Master_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"2233",10162770888,"8/15/18 12:30","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","Influenced_worse","Internet","Unsure","Unsure","True","True","True","True","False","Unsure","Unsure","Unsure","True","False"
"2234",10162767012,"8/15/18 12:28","55-64","Male","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","Unsure","False","True","True","True","True","True","Unsure","False","Unsure","True"
"2235",10162766457,"8/15/18 12:26","45-54","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","False","Unsure","False","Unsure","True","True","True","Unsure","Unsure","True"
"2236",10162763125,"8/15/18 12:26","35-44","Male","North America, United States","Associate_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","True","Unsure","Unsure","False","True","True","True","True","True","True"
"2237",10162760272,"8/15/18 12:24","45-54","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","Unsure","True","True","True","True","Unsure","True"
"2238",10162755492,"8/15/18 12:21","55-64","Male","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","False","Unsure","Unsure","True","True","True","True","Unsure","Unsure","True"
"2239",10162752796,"8/15/18 12:20","25-34","Female","Europe","Professional_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Internet","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"2240",10162748116,"8/15/18 12:18","45-54","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2241",10162744828,"8/15/18 12:16","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2242",10162740414,"8/15/18 12:14","35-44","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","Influenced_worse","Doctors","True","Unsure","True","True","True","True","False","False","Unsure","False","Unsure","Unsure"
"2243",10162737476,"8/15/18 12:12","25-34","Male","North America, United States","Bachelor_Degree","Middle Class","Instagram","0-2","No","Not_seen","Doctors","False","False","False","False","True","True","True","True","True","True","Unsure","True"
"2244",10162737289,"8/15/18 12:10","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","Unsure","True","False","False","True","False","Unsure","Unsure","Unsure","Unsure","True"
"2245",10162730693,"8/15/18 12:09","25-34","Female","North America, United States","Master_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","Unsure","True"
"2246",10162730171,"8/15/18 12:08","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","True","False","False","False","True","Unsure","Unsure","True","True","True"
"2247",10162725364,"8/15/18 12:05","65+","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","False","False","Unsure","True","True","True","True","True","Unsure","True"
"2248",10162724087,"8/15/18 12:05","25-34","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","Unsure","True","False","True","True","True","True"
"2249",10162722265,"8/15/18 12:04","25-34","Female","North America, United States","High_school","Middle Class","Instagram","5-6","Yes","No_influence","Doctors","False","False","True","False","True","Unsure","True","Unsure","False","True","True","True"
"2250",10162721552,"8/15/18 12:04","25-34","Male","North America, United States","Associate_Degree","Middle Class","Other (please specify)","9+","Yes","Influenced_better","The government","Unsure","False","False","True","False","True","False","True","True","Unsure","True","True"
"2251",10162719210,"8/15/18 12:02","45-54","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","True","True","True","False","True","True","True","True","True"
"2252",10162718600,"8/15/18 12:02","25-34","Male","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","True","False","True","True","True","True","True","True"
"2253",10162712128,"8/15/18 11:59","25-34","Female","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","Unsure","Unsure","False","True","Unsure","Unsure","Unsure","True","True"
"2254",10162711618,"8/15/18 11:58","35-44","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Internet","True","True","True","True","True","True","False","False","False","False","False","False"
"2255",10162709805,"8/15/18 11:57","45-54","Female","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","False","True","True","True","True","Unsure","True"
"2256",10162709608,"8/15/18 11:56","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"2257",10162707536,"8/15/18 11:56","55-64","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Peers/Friends","True","True","True","True","True","True","False","False","False","False","True","False"
"2258",10162705968,"8/15/18 11:55","18-24","Female","North America, Other","High_school","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","Unsure","True","True","True"
"2259",10162704589,"8/15/18 11:55","18-24","Female","North America, United States","High_school","Middle Class","Instagram","9+","Yes","Influenced_better","The government","False","False","False","False","False","False","True","Unsure","True","True","Unsure","True"
"2260",10162700074,"8/15/18 11:51","55-64","Female","South America","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","True","Unsure","Unsure","True","True","True","True","Unsure","Unsure"
"2261",10162698264,"8/15/18 11:51","35-44","Male","North America, United States","Bachelor_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","True","False","False","True","True","True","True","True","True","True"
"2262",10162697922,"8/15/18 11:50","18-24","Female","North America, United States","High_school","Middle Class","Instagram","0-2","No","No_influence","Doctors","Unsure","False","True","Unsure","Unsure","Unsure","True","True","True","True","True","True"
"2263",10162695894,"8/15/18 11:50","55-64","Female","North America, United States","High_school","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","False","True","True","True","True","True","Unsure","True"
"2264",10162694323,"8/15/18 11:49","18-24","Female","North America, Other","Bachelor_Degree","Middle Class","Twitter","9+","Yes","No_influence","Doctors","False","False","True","Unsure","Unsure","Unsure","True","Unsure","True","True","Unsure","True"
"2265",10162686059,"8/15/18 11:44","18-24","Male","North America, Other","High_school","Middle Class","Other (please specify)","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"2266",10162670231,"8/15/18 11:36","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2267",10162667848,"8/15/18 11:35","18-24","Female","North America, United States","High_school","Lower Class","Instagram","0-2","Yes","No_influence","Peers/Friends","Unsure","True","True","True","True","True","False","False","False","False","Unsure","False"
"2268",10162664821,"8/15/18 11:33","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Internet","False","False","True","True","True","True","False","True","True","Unsure","True","True"
"2269",10162654421,"8/15/18 11:27","25-34","Female","North America, United States","Bachelor_Degree","Lower Class","Facebook","3-4","Yes","Influenced_better","Doctors","Unsure","False","Unsure","True","True","False","True","True","True","True","True","True"
"2270",10162652739,"8/15/18 11:26","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","No","Not_seen","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2271",10162651560,"8/15/18 11:25","35-44","Female","North America, United States","Bachelor_Degree","Upper Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","True","Unsure","False","Unsure","True","False","True","Unsure","True","True"
"2272",10162641815,"8/15/18 11:18","45-54","Female","North America, United States","Master_Degree","Middle Class","Facebook","5-6","No","Influenced_better","Doctors","False","False","False","Unsure","False","True","True","True","True","True","False","True"
"2273",10162634945,"8/15/18 11:16","25-34","Female","North America, Other","Associate_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2274",10162633503,"8/15/18 11:16","45-54","Male","North America, United States","Bachelor_Degree","Middle Class","Instagram","0-2","No","Not_seen","Doctors","Unsure","False","True","True","Unsure","Unsure","True","Unsure","Unsure","Unsure","Unsure","Unsure"
"2275",10162631503,"8/15/18 11:15","25-34","Male","North America, United States","Associate_Degree","Middle Class","Instagram","0-2","No","No_influence","Doctors","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure"
"2276",10162629944,"8/15/18 11:14","45-54","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","Unsure","Unsure","True","True","True","True","Unsure","Unsure"
"2277",10162629520,"8/15/18 11:14","25-34","Female","North America, United States","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","True","True","True","True","True","False","Unsure","True","Unsure","Unsure","False"
"2278",10162625146,"8/15/18 11:12","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","False","True","Unsure","True","True","True","Unsure","Unsure"
"2279",10162624089,"8/15/18 11:11","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","Influenced_worse","Peers/Friends","True","True","True","True","True","True","False","False","Unsure","False","True","False"
"2280",10162623146,"8/15/18 11:11","55-64","Female","North America, United States","High_school","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","False","False","Unsure","False","True","Unsure","True","True","True","True"
"2281",10162618252,"8/15/18 11:08","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","True","True","True","True","True","True","True"
"2282",10162617545,"8/15/18 11:08","45-54","Male","North America, United States","High_school","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2283",10162617297,"8/15/18 11:07","55-64","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","False","True","Unsure","True","True","Unsure","True"
"2284",10162613233,"8/15/18 11:06","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","True","True"
"2285",10162609649,"8/15/18 11:04","35-44","Male","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2286",10162608151,"8/15/18 11:03","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","False","Unsure","True","True","True","True","Unsure","Unsure"
"2287",10162605932,"8/15/18 11:02","18-24","Male","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Internet","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2288",10162605102,"8/15/18 11:02","25-34","Male","North America, United States","Associate_Degree","Upper Class","Instagram","0-2","Yes","No_influence","Doctors","Unsure","Unsure","True","True","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure"
"2289",10162602540,"8/15/18 11:00","45-54","Female","North America, United States","Professional_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2290",10162598318,"8/15/18 10:58","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","Unsure","True","True","True","True"
"2291",10162594649,"8/15/18 10:56","45-54","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2292",10162584456,"8/15/18 10:51","25-34","Male","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","No","Not_seen","Doctors","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure"
"2293",10162581284,"8/15/18 10:50","25-34","Female","North America, United States","Master_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","Unsure","False","True","Unsure","Unsure","Unsure","True","Unsure","Unsure","True","Unsure","Unsure"
"2294",10162570244,"8/15/18 10:44","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2295",10162567252,"8/15/18 10:43","25-34","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2296",10162566645,"8/15/18 10:43","25-34","Female","North America, Other","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Peers/Friends","True","True","False","False","True","True","True","True","Unsure","Unsure","True","False"
"2297",10162562400,"8/15/18 10:40","25-34","Male","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","No","Not_seen","Internet","Unsure","Unsure","True","True","True","True","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure"
"2298",10162561864,"8/15/18 10:40","18-24","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","Influenced_worse","Peers/Friends","True","True","True","True","True","True","False","False","False","False","True","False"
"2299",10162561356,"8/15/18 10:40","55-64","Female","North America, United States","Professional_Degree","Upper Class","Facebook","3-4","Yes","Influenced_worse","Social media","Unsure","False","True","True","True","True","False","False","False","False","True","False"
"2300",10162559706,"8/15/18 10:39","55-64","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"2301",10162559418,"8/15/18 10:36","25-34","Male","North America, Other","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2302",10162559273,"8/15/18 10:39","18-24","Male","North America, United States","High_school","Upper Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","Unsure","True","True","True","True"
"2303",10162557697,"8/15/18 10:35","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","5-6","Yes","No_influence","Doctors","False","Unsure","False","Unsure","Unsure","False","Unsure","Unsure","True","True","True","True"
"2304",10162553093,"8/15/18 10:35","45-54","Male","North America, Other","High_school","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"2305",10162552938,"8/15/18 10:35","35-44","Female","North America, United States","Master_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","Unsure","True","Unsure","True","True"
"2306",10162551969,"8/15/18 10:35","35-44","Male","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","Unsure","Unsure","True"
"2307",10162551744,"8/15/18 10:35","25-34","Female","North America, United States","Associate_Degree","Lower Class","Instagram","0-2","No","Not_seen","Doctors","Unsure","True","True","Unsure","Unsure","True","Unsure","True","Unsure","Unsure","Unsure","Unsure"
"2308",10162550448,"8/15/18 10:35","25-34","Female","North America, United States","Bachelor_Degree","Lower Class","Instagram","9+","Yes","Influenced_worse","Internet","Unsure","Unsure","True","Unsure","Unsure","True","False","False","Unsure","False","Unsure","False"
"2309",10162549394,"8/15/18 10:34","18-24","Female","North America, United States","Bachelor_Degree","Upper Class","Twitter","3-4","No","Not_seen","Doctors","False","False","True","False","False","False","True","True","True","True","Unsure","True"
"2310",10162548068,"8/15/18 10:33","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","Unsure","True","True","True","True"
"2311",10162543783,"8/15/18 10:31","55-64","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Internet","True","False","True","True","True","True","False","False","False","False","True","False"
"2312",10162543573,"8/15/18 10:31","35-44","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2313",10162542691,"8/15/18 10:30","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2314",10162542077,"8/15/18 10:31","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","5-6","Yes","No_influence","Doctors","True","False","False","True","False","False","True","True","True","True","True","True"
"2315",10162537755,"8/15/18 10:26","25-34","Female","North America, United States","Associate_Degree","Lower Class","Facebook","3-4","Yes","Influenced_worse","Internet","True","Unsure","True","True","True","True","False","False","False","False","True","False"
"2316",10162529824,"8/15/18 10:25","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","Influenced_worse","Doctors","Unsure","True","True","Unsure","False","True","True","True","True","True","True","True"
"2317",10162524231,"8/15/18 10:22","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"2318",10162522443,"8/15/18 10:21","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","5-6","Yes","No_influence","Doctors","Unsure","False","True","Unsure","Unsure","True","True","True","True","True","True","True"
"2319",10162521805,"8/15/18 10:21","45-54","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","Unsure","False","False","Unsure","True","True","True","True","True","True"
"2320",10162521288,"8/15/18 10:21","25-34","Male","North America, United States","Master_Degree","Middle Class","Instagram","3-4","No","Not_seen","Doctors","Unsure","True","True","Unsure","False","True","False","Unsure","Unsure","False","Unsure","Unsure"
"2321",10162520254,"8/15/18 10:20","25-34","Male","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","True","False","False","True","True","Unsure","True","True","True","True"
"2322",10162518749,"8/15/18 10:19","45-54","Female","North America, United States","High_school","Lower Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","False","Unsure","False","Unsure","True","True","True","True","Unsure","True"
"2323",10162516827,"8/15/18 10:06","45-54","Female","North America, Other","Associate_Degree","Middle Class","Facebook","0-2","No","Not_seen","Doctors","False","False","False","Unsure","False","False","True","True","Unsure","True","Unsure","True"
"2324",10162515487,"8/15/18 10:15","18-24","Male","North America, United States","Associate_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","False","False","True","Unsure","True","True","True","True"
"2325",10162514206,"8/15/18 10:17","25-34","Female","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","No","Not_seen","Doctors","Unsure","Unsure","True","True","False","False","True","True","Unsure","Unsure","True","True"
"2326",10162514124,"8/15/18 10:17","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","Unsure","Unsure","False","True","True","True","True","True","True"
"2327",10162513901,"8/15/18 10:17","25-34","Male","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","Unsure","True","True","Unsure","True"
